Order_ID,Date,Product_Category,Region,Sales_Channel,Quantity,Unit_Price,Total_Revenue,Profit_Margin,Net_Profit
10022,2025-05-06,Smartphones,North America,In-Store,4,936.2835950149415,3745.134380059766,0.27189567675005133,1018.2858467862341
10023,2025-02-17,Smartphones,North America,Online,2,742.581034501395,1485.16206900279,0.1946951835262229,289.1539015906831
10024,2025-01-20,Audio,North America,Distributor,3,411.0133517258001,1233.0400551774003,0.31854176050296257,392.7747499468792
10025,2024-07-10,Laptops,Europe,Distributor,3,783.6337129533164,2350.9011388599492,0.32073623009456986,754.019168602971
10026,2024-10-03,Smartphones,Africa,Online,1,598.3851933677566,598.3851933677566,0.10002798040637287,59.855262397653604
10027,2024-06-09,Smartphones,Asia,In-Store,1,384.82073799261394,384.82073799261394,0.35374575423140686,136.1287022050838
10028,2025-04-04,Audio,Europe,In-Store,4,1136.840823661309,4547.363294645236,0.1670748123209838,759.7498690081835
10029,2024-11-09,Smartphones,North America,Distributor,3,236.17282767146648,708.5184830143994,0.3897719842657794,276.1606550135024
10030,2024-01-22,Wearables,Africa,Online,3,916.3913118340085,2749.1739355020254,0.3716293923688315,1021.673839166847
10031,2024-09-09,Smartphones,Africa,Distributor,2,970.0443530756094,1940.0887061512187,0.1571977147140382,304.97751094948677
10032,2025-07-14,Audio,North America,Distributor,4,1144.5637994050783,4578.255197620313,0.29090062718896836,1331.8173084189034
10033,2025-04-19,Wearables,Europe,Online,4,681.8288942724826,2727.3155770899302,0.1889053918030258,515.2046176606686
10034,2024-02-28,Laptops,North America,Distributor,3,665.1064351665204,1995.3193054995613,0.13089524060731225,261.1778005817803
10035,2025-05-25,Smartphones,Africa,In-Store,3,1108.33259036419,3324.9977710925705,0.36220069843128333,1204.3165149721895
10036,2025-11-12,Smartphones,Africa,Distributor,2,971.2572482423675,1942.514496484735,0.1542479416640466,299.62886273534224
10037,2025-04-20,Laptops,Europe,Online,2,928.1819514772146,1856.3639029544292,0.2262902681238935,420.0770853350752
10038,2025-11-30,Laptops,Asia,In-Store,4,957.507612343009,3830.030449372036,0.37725673780570457,1444.904793026611
10039,2024-07-08,Smartphones,North America,In-Store,2,617.1582551839299,1234.3165103678598,0.12260630241917629,151.33498335114416
10040,2025-11-17,Smartphones,Asia,Distributor,3,97.63141050570385,292.89423151711156,0.26517534871819554,77.66832998009795
10041,2025-07-16,Laptops,Africa,In-Store,4,278.004616208401,1112.018464833604,0.27164331169619604,302.0723784547201
10042,2025-07-20,Laptops,Asia,Online,3,789.4409008139297,2368.3227024417893,0.32892001320324327,778.9887345566941
10043,2024-08-31,Smartphones,North America,Distributor,4,505.5908061936624,2022.3632247746496,0.34813926092765707,704.0640384003196
10044,2025-05-19,Smartphones,North America,In-Store,4,747.7857856565536,2991.1431426262143,0.2272431384281619,679.716755218256
10045,2024-05-10,Audio,Africa,Online,3,684.4295881524482,2053.2887644573448,0.3231049122093821,663.427685980501
10046,2025-04-29,Laptops,Europe,Distributor,4,554.4593513904179,2217.8374055616714,0.3731317951443278,827.5456524754651
10047,2025-10-08,Wearables,Europe,Online,4,319.93722470308813,1279.7488988123525,0.36587985971675796,468.23434757013905
10048,2024-01-21,Laptops,Africa,In-Store,2,876.8038743954304,1753.6077487908608,0.2505457205847695,439.35891704384164
10049,2024-06-15,Smartphones,North America,Distributor,3,1095.4018992141052,3286.2056976423155,0.2821088648539806,927.0677590385571
10050,2024-09-30,Smartphones,Europe,Distributor,3,935.4582767934081,2806.3748303802245,0.30184265857439846,847.0836397582435
10051,2025-01-22,Smartphones,Asia,In-Store,2,188.04397154047163,376.08794308094326,0.34573263997492265,130.02587742411296
10052,2025-08-23,Wearables,Africa,Online,4,668.6421992747486,2674.5687970989943,0.2523199269514802,674.8470035107265
10053,2024-11-11,Laptops,Asia,In-Store,1,1010.6711097204192,1010.6711097204192,0.13357000578882103,134.99534597595056
10054,2024-01-14,Smartphones,North America,Distributor,1,729.6290494192541,729.6290494192541,0.21559052113508104,157.3011069995908
10055,2024-08-29,Audio,Europe,Distributor,3,555.5045350505684,1666.5136051517052,0.3160606238263729,526.7193296593856
10056,2024-12-11,Smartphones,North America,In-Store,2,377.228302275659,754.456604551318,0.28713968355516656,216.6344306869709
10057,2025-07-18,Audio,Asia,Online,4,429.9493631743946,1719.7974526975784,0.3260475404452726,560.7357295160905
10058,2024-12-05,Audio,North America,In-Store,2,328.48035461271195,656.9607092254239,0.24998612149669966,164.2310596749848
10059,2024-04-01,Smartphones,North America,Online,4,275.0854189999926,1100.3416759999704,0.15232143176356022,167.605619517431
10060,2025-01-01,Smartphones,Africa,Online,3,727.194920911654,2181.584762734962,0.13456226158215473,293.55897950678496
10061,2025-03-30,Laptops,Africa,Distributor,3,635.7925241556192,1907.3775724668576,0.24437858170405213,466.1222259335686
10062,2025-03-03,Laptops,North America,Online,1,895.0580468390652,895.0580468390652,0.1617174508646152,144.746505710675
10063,2025-05-23,Laptops,Africa,Distributor,2,404.11896796194054,808.2379359238811,0.39468006641612785,318.9954022304715
10064,2024-02-04,Audio,North America,Online,3,579.9476926621668,1739.8430779865002,0.15962589158180193,277.72400253602166
10065,2024-07-24,Wearables,Asia,Online,2,832.4257519078088,1664.8515038156177,0.27003528840689794,449.56865598750807
10066,2024-03-21,Smartphones,Africa,Distributor,3,1157.7188528261036,3473.1565584783107,0.10053038025723682,349.1577495167405
10067,2025-07-15,Smartphones,North America,Online,4,451.2009618865669,1804.8038475462677,0.17609352465968853,317.8142708337894
10068,2025-01-22,Laptops,Africa,In-Store,4,392.9402000553815,1571.760800221526,0.17774154616573384,279.3671948340652
10069,2024-01-02,Smartphones,North America,Online,1,566.6816265630175,566.6816265630175,0.3213962306848014,182.12933877568605
10070,2025-01-24,Wearables,Africa,Distributor,3,882.4550579830866,2647.3651739492598,0.2486878415633379,658.3675309393919
10071,2025-07-19,Smartphones,Europe,Distributor,1,1155.7828426620747,1155.7828426620747,0.10362755530323452,119.77095044649374
10072,2024-04-15,Smartphones,North America,In-Store,1,667.0167718133495,667.0167718133495,0.2137512816567643,142.57568986166095
10073,2025-04-21,Smartphones,Europe,Online,3,984.306276456078,2952.9188293682337,0.2934343291216289,866.4877556462935
10074,2025-12-03,Wearables,North America,In-Store,3,584.0597766941424,1752.1793300824274,0.2910120864612226,509.9053627015145
10075,2025-02-05,Smartphones,Europe,Online,4,95.83569799359974,383.34279197439895,0.11616661426376665,44.531634246085346
10076,2025-12-30,Wearables,North America,In-Store,1,1078.3430056693544,1078.3430056693544,0.378673879712056,408.34032961717406
10077,2025-07-09,Laptops,Africa,Distributor,4,383.3598066033065,1533.439226413226,0.17409732062420935,266.96766065860294
10078,2024-06-10,Wearables,Europe,Distributor,2,209.46548749809708,418.93097499619415,0.36745783423144973,153.93946876457113
10079,2024-07-20,Laptops,Africa,In-Store,2,1195.585717903008,2391.171435806016,0.16402433377830192,392.2103017077874
10080,2024-09-26,Smartphones,North America,Online,1,449.5088457209153,449.5088457209153,0.27035508528010627,121.5270023190402
10081,2024-09-27,Wearables,Africa,Online,1,207.01901893835802,207.01901893835802,0.22182409247378188,45.92180600081393
10082,2025-03-31,Smartphones,North America,Distributor,3,408.27350520398323,1224.8205156119498,0.2744047849439232,336.0966101814022
10083,2025-04-06,Laptops,Africa,Online,3,640.9132708003493,1922.7398124010479,0.249358844249966,479.4521774137217
10084,2025-12-27,Smartphones,Europe,In-Store,1,151.15064947843484,151.15064947843484,0.10061419325610461,15.207900657408972
10085,2024-09-08,Wearables,North America,In-Store,1,455.51395951847735,455.51395951847735,0.20539971243957747,93.56243629730858
10086,2025-12-02,Audio,Africa,Online,2,819.1848861924692,1638.3697723849384,0.10336514689890984,169.35033219730263
10087,2024-10-22,Laptops,North America,Distributor,4,1103.321805639095,4413.28722255638,0.30500996039743256,1346.0965609744164
10088,2025-12-25,Laptops,North America,Distributor,2,507.053337244164,1014.106674488328,0.3560487415565592,361.07140525567644
10089,2025-12-20,Wearables,North America,Distributor,2,699.248882606651,1398.497765213302,0.2154143385129582,301.2564710052738
10090,2024-12-03,Smartphones,Asia,Distributor,4,781.4715299619857,3125.8861198479426,0.2574406112704326,804.7300334554151
10091,2024-02-22,Audio,North America,Distributor,1,131.36650123850328,131.36650123850328,0.11975120415377769,15.731296708779494
10092,2024-08-04,Smartphones,Africa,In-Store,1,443.5587987484814,443.5587987484814,0.2155592226440597,95.61318985515557
10093,2024-07-06,Audio,Asia,Online,2,836.8921174368901,1673.7842348737802,0.14165812192938743,237.1051312272364
10094,2025-01-14,Wearables,Africa,In-Store,2,896.0102494637764,1792.0204989275528,0.11941055168450052,213.98615640687294
10095,2025-05-07,Wearables,Asia,Distributor,4,459.3449266999018,1837.3797067996072,0.1516099442502637,278.5650349144543
10096,2024-02-10,Laptops,North America,Distributor,3,57.7466879022743,173.24006370682292,0.3612531830695229,62.583524449256714
10097,2024-06-05,Laptops,Europe,Online,3,57.895440284542445,173.68632085362734,0.3946613209986848,68.54727282749398
10098,2024-01-15,Laptops,Europe,Online,1,668.8380203857276,668.8380203857276,0.36376423983088046,243.29935405560514
10099,2024-03-05,Smartphones,North America,Online,3,684.2087810123235,2052.6263430369704,0.39090114150571775,802.3739805778587
10100,2025-06-04,Laptops,Asia,In-Store,1,689.0773472343886,689.0773472343886,0.31924204044563875,219.98245835597416
10101,2024-12-09,Laptops,Africa,Online,1,880.0160257049425,880.0160257049425,0.14791164994559403,130.16462234058233
10102,2024-05-08,Wearables,Europe,In-Store,1,1109.4598050482568,1109.4598050482568,0.26895113592338016,298.39047482906057
10103,2025-10-09,Laptops,North America,Distributor,4,1188.6957388945016,4754.782955578006,0.31947882089011714,1519.0524522364876
10104,2025-04-16,Smartphones,North America,In-Store,2,856.2267678186107,1712.4535356372214,0.25403883824463935,435.02970674120485
10105,2024-03-03,Smartphones,Asia,Online,3,641.0985252675594,1923.295575802678,0.26640017023067,512.3662687977279
10106,2024-05-18,Laptops,Europe,In-Store,4,212.14401806836202,848.5760722734481,0.27585702850435373,234.08567375724908
10107,2025-05-13,Smartphones,North America,In-Store,3,491.8014563098098,1475.4043689294294,0.24005393181383514,354.17661977681973
10108,2025-08-15,Smartphones,Europe,In-Store,4,708.3251655318629,2833.3006621274517,0.18717653992971625,530.3274145175905
10109,2025-01-26,Wearables,Africa,Online,3,1199.7797533498297,3599.339260049489,0.29110754164138847,1047.794803526341
10110,2025-11-05,Laptops,North America,In-Store,3,196.0288668158495,588.0866004475486,0.11605251876825197,68.24893123579663
10111,2025-02-22,Laptops,North America,Online,2,962.0379418265896,1924.0758836531793,0.1512781740094696,291.07068633470965
10112,2024-10-15,Smartphones,Africa,In-Store,3,1198.7812280324426,3596.343684097328,0.37757846139608964,1357.9019148930138
10113,2025-01-13,Wearables,North America,In-Store,4,976.0849754167257,3904.3399016669027,0.24664487574664312,962.985429919294
10114,2025-05-04,Smartphones,Asia,In-Store,3,932.2157834897461,2796.647350469238,0.34650514340857624,969.0526912375582
10115,2024-08-18,Wearables,Africa,Online,2,347.483307623656,694.966615247312,0.31796220750605986,220.97311912704987
10116,2024-02-10,Smartphones,Asia,Online,3,53.86688323502648,161.60064970507943,0.19621271619525613,31.70810241755175
10117,2024-01-28,Wearables,Africa,Online,4,309.8851513148592,1239.5406052594367,0.34109471891813725,422.8007543385853
10118,2024-05-14,Laptops,Africa,Distributor,3,958.2701323349796,2874.8103970049387,0.12739673201599255,366.24144974402736
10119,2024-07-19,Laptops,Asia,Online,2,173.37337835060922,346.74675670121843,0.3624934763039618,125.69343723374872
10120,2024-02-02,Laptops,Africa,In-Store,2,390.5361310479427,781.0722620958854,0.3041680003991269,237.5771881289282
10121,2024-02-17,Laptops,Europe,Distributor,2,696.8810616268263,1393.7621232536526,0.3781216950755396,527.0116965767543
10122,2025-05-17,Smartphones,Asia,Online,2,716.7818455071763,1433.5636910143526,0.36865312007467155,528.4877275182034
10123,2025-02-10,Wearables,Africa,Online,1,674.4369940120921,674.4369940120921,0.2140786106706197,144.38253466297775
10124,2025-07-27,Smartphones,Asia,Distributor,2,1178.0160196807224,2356.0320393614447,0.3570497565608105,841.2206661034737
10125,2025-12-28,Audio,Africa,Distributor,3,64.12843499853173,192.3853049955952,0.26890482160580054,51.733336119418055
10126,2024-04-08,Wearables,Africa,Online,3,610.7382865911653,1832.2148597734958,0.14713429490999783,269.58164151639386
10127,2025-11-14,Smartphones,Europe,Distributor,3,630.0837133770162,1890.2511401310487,0.3488652590173852,659.4429536097259
10128,2025-12-26,Wearables,Europe,In-Store,3,387.3204530890928,1161.9613592672783,0.3723759275920807,432.6864389833077
10129,2025-06-30,Smartphones,Europe,In-Store,1,653.8319670075887,653.8319670075887,0.12536416229772984,81.96709682738329
10130,2025-09-04,Smartphones,Africa,In-Store,1,824.2718169206619,824.2718169206619,0.3791658532331126,312.53572675873073
10131,2025-04-06,Audio,Europe,Online,1,823.6692937981667,823.6692937981667,0.2803794728856369,230.93996242721477
10132,2025-10-04,Laptops,Asia,In-Store,3,151.03552210294419,453.10656630883256,0.1077692246206639,48.83094332163432
10133,2024-01-05,Laptops,Africa,Distributor,4,972.8289777642516,3891.3159110570064,0.2625383893811153,1021.6198118620138
10134,2024-08-05,Smartphones,Asia,In-Store,4,1120.3163045985714,4481.2652183942855,0.3390247102850129,1519.2596423764278
10135,2025-05-17,Smartphones,Europe,Distributor,3,192.1536366569863,576.4609099709589,0.25995443414056607,149.85356965565643
10136,2025-02-01,Audio,Africa,In-Store,2,529.1363285611185,1058.272657122237,0.31217387618735837,330.365077436944
10137,2025-01-27,Smartphones,Asia,Distributor,2,638.5127619551106,1277.0255239102212,0.3638748195631739,464.67743209039935
10138,2024-07-25,Smartphones,North America,In-Store,3,205.04494274549998,615.1348282365,0.36092845304661214,222.01966197049342
10139,2024-01-15,Laptops,Asia,In-Store,2,628.8916577519126,1257.7833155038252,0.1536609753806619,193.27221107784058
10140,2025-07-07,Laptops,Africa,In-Store,2,287.88766211803875,575.7753242360775,0.228139007528674,131.3568110307192
10141,2025-04-05,Laptops,North America,Distributor,4,1125.6651010431037,4502.660404172415,0.13334951976402945,600.4276025569022
10142,2025-11-21,Smartphones,Europe,Distributor,3,565.7408930997962,1697.2226792993883,0.27852934512491345,472.7263213964096
10143,2025-07-28,Smartphones,Europe,In-Store,1,1194.1364390487215,1194.1364390487215,0.38641802534369873,461.435844768163
10144,2024-08-28,Smartphones,Asia,Distributor,4,103.4878205075862,413.9512820303448,0.1545540918909371,63.97786448128914
10145,2025-07-17,Audio,Europe,Distributor,3,196.71785601648955,590.1535680494686,0.22108910913561022,130.47652661325876
10146,2024-04-05,Smartphones,Asia,Online,3,559.6924206208635,1679.0772618625904,0.38620803999720676,648.4731383078278
10147,2025-04-29,Wearables,Asia,In-Store,4,1055.5131776717224,4222.052710686889,0.32503546792440063,1372.3168784195973
10148,2025-02-10,Wearables,Asia,Distributor,2,688.5096589153529,1377.0193178307059,0.12135084372116796,167.1024560391033
10149,2024-08-18,Wearables,Asia,Distributor,2,892.1947037463573,1784.3894074927146,0.22852466997194276,407.77700044870306
10150,2025-10-16,Wearables,Africa,Distributor,4,537.0976308369796,2148.3905233479186,0.3963657164552966,851.5483490125674
10151,2024-06-19,Smartphones,Africa,Distributor,3,96.58884122519375,289.76652367558125,0.23597277954453172,68.37701201068326
10152,2025-06-24,Smartphones,North America,Online,1,794.984442198868,794.984442198868,0.2888204229810867,229.6077428592603
10153,2024-02-05,Laptops,North America,Distributor,3,779.1016757014817,2337.305027104445,0.310293010318757,725.2494128934021
10154,2025-06-08,Smartphones,Europe,Distributor,1,132.14223697968896,132.14223697968896,0.2991794169546002,39.534237414659955
10155,2024-06-08,Wearables,Africa,Online,1,246.51368962402884,246.51368962402884,0.2556155377122736,63.012729326682646
10156,2025-11-29,Laptops,North America,In-Store,3,597.579168720992,1792.737506162976,0.13983870624729844,250.69409350283877
10157,2024-08-30,Wearables,Africa,In-Store,3,563.6332259055728,1690.8996777167183,0.3125244580241542,528.4475053516344
10158,2024-03-26,Smartphones,Africa,Online,3,915.2801254361475,2745.8403763084425,0.37999836181341273,1043.414844798333
10159,2025-07-31,Audio,Europe,In-Store,1,495.52510745993595,495.52510745993595,0.38250899418163675,189.54281044624756
10160,2025-11-12,Smartphones,Europe,In-Store,2,812.7952746495143,1625.5905492990287,0.27801682185116994,451.94151814741355
10161,2025-07-10,Laptops,Asia,Online,1,860.0870710549209,860.0870710549209,0.24765924674333314,213.00851615114135
10162,2025-07-27,Laptops,Africa,Distributor,1,791.7544384547421,791.7544384547421,0.2001883300975103,158.49999888154682
10163,2025-10-07,Wearables,Asia,Online,1,735.5444076901217,735.5444076901217,0.1310706966099291,96.40831790348194
10164,2024-01-28,Laptops,Asia,Online,4,976.5360027496276,3906.1440109985106,0.3649353472849275,1425.490021198681
10165,2025-09-11,Audio,Asia,Online,2,805.6730195062667,1611.3460390125333,0.14111602617502395,227.3867498183138
10166,2025-07-09,Audio,Africa,Online,1,1009.3119983741727,1009.3119983741727,0.1863837188354323,188.11932372220014
10167,2024-12-05,Wearables,Africa,Online,1,782.1883558009198,782.1883558009198,0.3221195412257424,251.95815432271004
10168,2024-11-26,Smartphones,Asia,Distributor,4,232.81896940543274,931.275877621731,0.31142910509876565,290.02641316780324
10169,2025-10-01,Wearables,Africa,In-Store,1,405.8622173488873,405.8622173488873,0.30430382620960805,123.50542565318197
10170,2025-05-20,Wearables,Asia,Online,2,429.90863235702636,859.8172647140527,0.3225120986364732,277.3014704868011
10171,2024-12-13,Smartphones,North America,Distributor,1,158.0027913474369,158.0027913474369,0.2625932241846718,41.490462410101415
10172,2025-04-17,Smartphones,Africa,Online,2,846.1526561185257,1692.3053122370513,0.14648529284409575,247.89783924466337
10173,2024-08-18,Smartphones,Europe,Distributor,2,734.3778182764868,1468.7556365529736,0.3995074039087405,586.778751335608
10174,2024-07-08,Smartphones,Europe,In-Store,3,728.218160047311,2184.654480141933,0.36764187614860244,803.1704718158301
10175,2024-08-12,Laptops,Asia,Distributor,4,600.2948964576188,2401.1795858304754,0.22934567411850904,550.7001507918927
10176,2025-01-19,Audio,North America,Distributor,4,674.59332085814,2698.37328343256,0.2590978329263909,699.1426701638462
10177,2025-01-11,Laptops,Africa,In-Store,4,59.30038528554326,237.20154114217303,0.21806528504610104,51.725421682542425
10178,2024-10-09,Laptops,Asia,In-Store,3,160.68527985995155,482.05583957985465,0.2913934526959565,140.46791548742198
10179,2025-09-24,Audio,North America,Distributor,3,835.855916035101,2507.567748105303,0.31934201192600487,800.7717297207089
10180,2025-09-19,Smartphones,North America,Online,2,350.6868273608241,701.3736547216482,0.16946895963283137,118.86106357955441
10181,2024-09-15,Wearables,Africa,Online,4,174.09826798081082,696.3930719232433,0.22983896005368912,160.05825943943216
10182,2024-12-24,Laptops,Europe,In-Store,3,427.9535492162462,1283.8606476487384,0.2920704360226615,374.9777391511036
10183,2025-12-10,Laptops,Europe,Online,3,342.65493245402473,1027.9647973620743,0.39640591617558996,407.4913272945677
10184,2025-03-31,Smartphones,North America,In-Store,3,83.77833316852633,251.334999505579,0.19746224074012664,49.62917217879025
10185,2025-02-14,Laptops,Europe,Distributor,2,522.1414738032363,1044.2829476064726,0.32350013405771016,337.8256735448746
10186,2025-10-10,Smartphones,North America,Distributor,1,81.0835755942268,81.0835755942268,0.20400152906430766,16.541173403223645
10187,2024-11-13,Wearables,North America,Online,3,50.44948422403052,151.34845267209155,0.12770192591090762,19.327488889861943
10188,2025-11-07,Smartphones,North America,In-Store,3,961.3448132518424,2884.0344397555273,0.33104374600824427,954.7415645534578
10189,2024-08-12,Wearables,Europe,Online,3,412.2173742595558,1236.6521227786675,0.2947920648926631,364.5552328278185
10190,2024-08-21,Smartphones,Asia,Online,4,702.7243426192737,2810.8973704770947,0.25430191465684127,714.8165832162057
10191,2025-11-14,Smartphones,Europe,Distributor,4,392.4133849180519,1569.6535396722077,0.30251076664803733,474.83709565804503
10192,2025-10-25,Laptops,Asia,Online,3,1119.5272517456742,3358.5817552370227,0.36379001618770723,1221.8185111054147
10193,2025-01-08,Smartphones,Europe,Distributor,2,888.5584162255572,1777.1168324511143,0.3269531803003233,581.0340001351286
10194,2025-11-02,Wearables,Africa,In-Store,1,474.5457961982442,474.5457961982442,0.3573452268778562,169.57667520639447
10195,2025-08-30,Audio,Africa,Online,4,292.22095461090544,1168.8838184436217,0.18700565094573562,218.58787934798653
10196,2025-04-16,Wearables,Europe,Distributor,1,208.47733999050865,208.47733999050865,0.3401450551885591,70.91253631663557
10197,2024-08-20,Smartphones,Africa,Online,3,926.7814865750356,2780.344459725107,0.20800280413993338,578.3194440977503
10198,2025-11-22,Laptops,Africa,In-Store,4,570.9922709684319,2283.9690838737274,0.1061955569181782,242.54736884587174
10199,2024-04-22,Laptops,Africa,Online,1,316.75788572558474,316.75788572558474,0.11295527093709984,35.779472803596335
10200,2025-05-11,Wearables,Africa,Online,3,1107.5699819057982,3322.7099457173945,0.3191063688115473,1060.2979053918912
10201,2025-03-17,Smartphones,Asia,Distributor,4,498.61085601182873,1994.443424047315,0.18157279139184934,362.13665977738884
10202,2025-07-17,Laptops,North America,In-Store,3,675.0166224671611,2025.0498674014834,0.1922752760650058,389.3670223000236
10203,2024-09-24,Laptops,Asia,In-Store,4,1036.46906191519,4145.87624766076,0.28677341384066407,1188.9270849025986
10204,2025-05-24,Smartphones,North America,In-Store,1,1008.3813229531086,1008.3813229531086,0.3224527779744561,325.15535884378704
10205,2025-01-20,Smartphones,North America,Online,1,783.6466764842394,783.6466764842394,0.2676652753400828,209.7550034304947
10206,2025-01-21,Laptops,Europe,Distributor,4,1071.9173505317492,4287.669402126997,0.31191167240046414,1337.3741339177298
10207,2024-04-22,Wearables,Europe,Online,2,1144.9128856592276,2289.8257713184553,0.3823158509534257,875.4366882966996
10208,2025-09-04,Audio,Europe,Online,3,1125.381254809423,3376.1437644282687,0.3562479835361493,1202.744408205715
10209,2025-09-16,Laptops,Europe,Online,1,451.35843598990414,451.35843598990414,0.17224109534916127,77.74247140998538
10210,2024-03-21,Smartphones,Europe,In-Store,2,506.74676063435885,1013.4935212687177,0.37203749432092104,377.0575901633008
10211,2025-11-29,Smartphones,Asia,Distributor,4,326.5794447285143,1306.3177789140573,0.18917927657456368,247.12825239145218
10212,2024-04-22,Audio,Asia,In-Store,1,1012.3543201332859,1012.3543201332859,0.29817647772439404,301.8602453864168
10213,2024-01-02,Audio,Africa,Online,1,190.09829679707198,190.09829679707198,0.36241489705677843,68.89445466437975
10214,2025-10-03,Audio,Asia,Online,3,458.3458756942921,1375.0376270828763,0.2870338381803064,394.68232774393886
10215,2024-08-07,Wearables,Asia,Distributor,2,61.193176214108064,122.38635242821613,0.3418588408327614,41.83885657485978
10216,2025-07-19,Smartphones,Europe,In-Store,3,733.8431801674949,2201.5295405024845,0.37820413266423225,832.6275704004279
10217,2024-08-12,Wearables,Africa,Online,4,807.1419529915968,3228.567811966387,0.39008111953352953,1259.403346581766
10218,2025-01-19,Laptops,Asia,Online,1,336.33562599533053,336.33562599533053,0.2231898790480047,75.06670768543276
10219,2025-02-06,Smartphones,Asia,Distributor,2,897.2402501438328,1794.4805002876656,0.39783046197835825,713.8990064405974
10220,2025-09-29,Wearables,Africa,Online,3,488.76730610805413,1466.3019183241624,0.1815043491353842,266.1401753213924
10221,2024-05-09,Smartphones,North America,In-Store,2,408.4677402190187,816.9354804380374,0.23865597318386242,194.96653211236602
10222,2024-02-22,Smartphones,Europe,In-Store,4,1149.5902367691658,4598.360947076663,0.3282116678630427,1509.2357158763123
10223,2025-11-14,Laptops,Asia,Online,1,726.9963341015257,726.9963341015257,0.391046070376455,284.28905962849
10224,2025-12-30,Laptops,Asia,Online,2,340.1673052441671,680.3346104883342,0.1158824083734687,78.83881316321391
10225,2025-11-02,Wearables,Africa,Online,4,1180.7284746294474,4722.91389851779,0.3836925090116139,1812.1466835681135
10226,2025-12-10,Smartphones,Asia,Distributor,4,495.6820840873868,1982.7283363495471,0.3996026492679309,792.3034959838761
10227,2025-02-19,Smartphones,Europe,Distributor,1,795.0042518957146,795.0042518957146,0.37287383237064775,296.43628215531487
10228,2024-09-03,Smartphones,Asia,In-Store,3,882.4320018753177,2647.296005625953,0.1325152646183462,350.80713070861407
10229,2025-03-14,Smartphones,North America,In-Store,1,535.6401933485986,535.6401933485986,0.35221007757515765,188.65787405168234
10230,2024-07-21,Smartphones,Europe,Online,1,666.3043029626762,666.3043029626762,0.29192854109052957,194.51324308623626
10231,2024-07-02,Laptops,North America,Online,2,325.74921793786757,651.4984358757351,0.1028579618066927,67.0118012344264
10232,2024-05-02,Laptops,Africa,Online,2,585.6950191316492,1171.3900382632985,0.39531286343996497,463.06555023091465
10233,2025-02-04,Wearables,Europe,Distributor,3,407.4201012154047,1222.2603036462142,0.14515711699996522,177.41978190078655
10234,2024-10-20,Audio,Asia,Distributor,4,679.576622983183,2718.306491932732,0.21904641907690878,595.435303011379
10235,2024-10-06,Laptops,Europe,Online,2,820.3738903422346,1640.7477806844693,0.10908175121147301,178.97564121339977
10236,2025-09-01,Smartphones,Europe,Online,3,756.1059809893829,2268.3179429681486,0.19285573444863657,437.4581228541428
